학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000005595,9908008813,충남,충청남도교육청,석송초등학교,1949-09-30,충청남도 공주시 정안면 전평리 28-2,충청남도 공주시 정안면 마래섭들길 56,36.56492635,127.114513,공주시,70.0,65.0,63.0,54.0,52.0,51.0,50.0,48.0,46.0,38.0,36.0,42.0,45.0,44.0,43.0,8135,7654,7187,6632,6180,5915,5686,5489,5409,5410,5288,5043,4841,4615,4283,3992,3663,3497,3265,3004,2800,2558,0.9082248700275412,34.978015160813555,32.35505481436593,31.031615855368035,29.18199032231074,27.10116159762128,25.474766732346765,23.54541596079562
B000005952,9984832108,충남,충청남도교육청,북창초등학교,1957-06-01,충청남도 당진시 순성면 중방리 15,충청남도 당진시 순성면 붉은재길 68,36.85027732,126.7643736,당진시,74.0,74.0,64.0,54.0,56.0,71.0,75.0,69.0,69.0,70.0,80.0,93.0,102.0,126.0,108.0,8861,8291,7715,7145,6675,6656,6955,7254,7529,7816,8534,9045,9524,10105,10491,10801,10348,9722,8932,7940,7111,6343,0.8791738419402388,116.62216620345194,110.13690226087462,101.17492604000614,89.86508384434148,75.6633579480132,63.79518177053724,52.80029720563792
B000023060,1075878620,충북,충청북도교육청,충주예성초등학교,1946-09-16,충청북도 충주시 교현동 383-1,충청북도 충주시 주봉1길 25,36.97927557,127.9328708,충주시,469.0,372.0,302.0,257.0,213.0,187.0,171.0,178.0,178.0,172.0,167.0,145.0,141.0,125.0,119.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9853100990471018,100.06243607367162,79.66060787026925,61.80322536116876,43.39069106422062,21.36967014626248,-4.491150637642079,-18.554995929783388
B000005329,1220795691,충북,충청북도교육청,수안보초등학교,1921-05-20,충청북도 충주시 수안보면 안보리 579-10,충청북도 충주시 수안보면 동진이1길 24,36.84512591,127.9993239,충주시,104.0,96.0,90.0,75.0,66.0,54.0,54.0,48.0,39.0,38.0,39.0,42.0,36.0,36.0,35.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9841636843109237,29.53225184697112,24.609321878841044,20.30036276841426,15.857446379943127,10.543807684183676,4.303631148617441,0.9100467714937537
B000005501,1265797257,충북,충청북도교육청,단천초등학교,1966-03-02,충청북도 단양군 단성면 북상리 108,충청북도 단양군 단성면 북상하리길 53,36.92657152,128.338844,단양군,64.0,55.0,47.0,50.0,45.0,36.0,35.0,34.0,30.0,29.0,32.0,35.0,36.0,33.0,31.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.9235160307942988,26.51227831610167,25.271382798161415,24.514226210943633,23.294362820426095,21.801081773413244,20.686379020009284,20.01335094248237
B000005309,1297315895,충북,충청북도교육청,탄금초등학교,1997-03-01,충청북도 충주시 칠금동 824,충청북도 충주시 우륵로 55,36.98408373,127.9177437,충주시,1505.0,1439.0,1302.0,1193.0,1096.0,1056.0,1109.0,1071.0,1088.0,1021.0,994.0,849.0,793.0,759.0,702.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9142040223775237,816.6236594187328,771.7576252226334,732.4871281711721,691.9957866517899,643.5689560909207,586.6979512935973,555.7698914395968
B000005432,1491085648,충북,충청북도교육청,매곡초등학교,1935-05-27,충청북도 영동군 매곡면 노천리 53-1,충청북도 영동군 매곡면 민주지산로 3609,36.1927206,127.9325944,영동군,60.0,47.0,45.0,47.0,47.0,46.0,43.0,38.0,35.0,34.0,18.0,21.0,19.0,23.0,20.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.8481461395216615,23.230481061123037,22.256901736863483,21.02370125946804,20.17993251177642,18.319314247635933,16.19907483035956,11.980231091901473
B000005342,1613470554,충북,충청북도교육청,내토초등학교,2004-10-25,충청북도 제천시 신백동 132,충청북도 제천시 관전로 99,37.134232,128.2285838,제천시,617.0,563.0,536.0,509.0,475.0,418.0,359.0,337.0,316.0,307.0,308.0,290.0,264.0,241.0,200.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9212267407433317,257.75211990555823,227.19711156374524,198.57596450938865,161.2524416614778,130.6007402552919,89.02272257497663,64.365991159906
B000005320,1781230390,충북,충청북도교육청,앙성초등학교,1926-06-01,충청북도 충주시 앙성면 용대리 258-1,충청북도 충주시 앙성면 내용2길 38,37.106493,127.7578074,충주시,172.0,138.0,128.0,95.0,90.0,81.0,62.0,50.0,44.0,43.0,54.0,48.0,45.0,41.0,39.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9877023996870253,27.55684191027248,18.931255371966046,11.381422256804399,3.596879303865734,-5.713277594623747,-16.64684420440446,-22.592826761422955
B000005441,1786569595,충북,충청북도교육청,이월초등학교,1920-04-01,충청북도 진천군 이월면 송림리 667,충청북도 진천군 이월면 송림6길 26,36.93107602,127.4319218,진천군,300.0,259.0,215.0,190.0,179.0,172.0,148.0,125.0,150.0,144.0,150.0,141.0,129.0,117.0,98.0,5010,4725,4551,4240,3928,3800,3666,3583,3527,3613,3673,3552,3529,3554,3458,3330,3285,3361,3325,3240,3216,3114,0.967547646863968,107.89616950614487,103.11604353577582,111.18914517462139,107.36504439832612,98.3359175654067,95.78651704787649,84.95156484837321
B000005504,1797845065,충북,충청북도교육청,어상천초등학교,1932-04-06,충청북도 단양군 어상천면 임현리 456-1,충청북도 단양군 어상천면 어상천로 930,37.10292793,128.3580195,단양군,73.0,78.0,62.0,62.0,64.0,50.0,43.0,39.0,36.0,30.0,32.0,30.0,30.0,23.0,19.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.9547369217117544,20.408354344911743,18.07827463880144,16.656531089310405,14.365944259574853,11.561950036967534,9.468827589105736,8.205055545113705
B000005236,1828468382,충북,충청북도교육청,청남초등학교,1904-11-01,충청북도 청주시 상당구 영운동 127,충청북도 청주시 상당구 단재로 109,36.6205119,127.4973891,상당구,739.0,673.0,623.0,579.0,523.0,514.0,500.0,475.0,483.0,463.0,436.0,420.0,365.0,343.0,304.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.9723593616750699,181.5751962204373,100.22599469999221,20.57026152268662,-2.573805833554104,-23.96168379690937,-33.93433070650906,-34.31065700498448
B000005296,1931477010,충북,충청북도교육청,단월초등학교,1946-10-01,충청북도 충주시 단월동 513-19,충청북도 충주시 신대2길 12,36.94773188,127.8992691,충주시,132.0,119.0,115.0,95.0,81.0,69.0,49.0,42.0,38.0,50.0,50.0,40.0,43.0,49.0,50.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.97186401651482,31.72512410128003,25.15197169762193,19.398600205984692,13.466367424451988,6.371536258598809,-1.9604188290312976,-6.491571506382911
B000005406,1943273901,충북,충청북도교육청,죽향초등학교,1909-10-01,충청북도 옥천군 옥천읍 문정리 83,충청북도 옥천군 옥천읍 향수1길 26,36.31364952,127.5768474,옥천군,660.0,494.0,438.0,386.0,339.0,325.0,318.0,322.0,348.0,363.0,335.0,307.0,295.0,272.0,242.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.9423900232860691,200.37068943879507,170.2830576900024,152.26880683403738,127.35548118217088,103.20871939651565,72.92944668117019,55.106836791757985
B000005396,1993388831,충북,충청북도교육청,탄부초등학교,1935-07-03,충청북도 보은군 탄부면 덕동리 77,충청북도 보은군 탄부면 덕동벽지길 13,36.42534452,127.776841,보은군,54.0,51.0,47.0,38.0,36.0,33.0,37.0,34.0,33.0,30.0,23.0,22.0,17.0,18.0,21.0,2300,2134,1927,1734,1570,1443,1345,1301,1257,1202,1176,1118,1087,1067,1070,1056,1048,1002,936,822,716,611,0.9451409473342892,22.248488218203608,22.030837324668457,20.77934468684135,18.983724815176362,15.88219958230048,12.998325242959748,10.141657265310911
B000005238,2200381338,충북,충청북도교육청,용담초등학교,1971-03-05,충청북도 청주시 상당구 용담동 186,충청북도 청주시 상당구 용담로105번길 32,36.636181,127.501452,상당구,538.0,488.0,447.0,377.0,341.0,318.0,312.0,314.0,314.0,348.0,330.0,338.0,284.0,261.0,234.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.8783513459877247,154.3232240576499,103.80046119847628,54.329444366440384,39.95558199555754,26.6724192083731,20.47880371522845,20.245082375864513
B000005478,2271852016,충북,충청북도교육청,용천초등학교,1969-12-02,충청북도 음성군 금왕읍 무극리 50,충청북도 음성군 금왕읍 덕금로 1204,36.99102149,127.5920467,음성군,1249.0,1161.0,1099.0,1027.0,925.0,878.0,814.0,701.0,682.0,635.0,607.0,562.0,520.0,462.0,421.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9073290241805512,528.7100301316028,431.95781073839373,357.364970625565,250.93752929303503,121.41439687954562,-20.904996808529404,-136.07134827980076
B000005429,2332819700,충북,충청북도교육청,초강초등학교,1923-05-17,충청북도 영동군 심천면 초강리 456-4,충청북도 영동군 심천면 초강로 97,36.21677234,127.7138238,영동군,75.0,64.0,61.0,44.0,39.0,39.0,36.0,32.0,27.0,25.0,30.0,27.0,24.0,25.0,21.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.984158907883252,19.201192791799535,17.795032330774696,16.013895746809908,14.795223347255053,12.107894466185364,9.045589462175727,2.952227464401446
B000005417,2369587957,충북,충청북도교육청,청산초등학교,1905-04-01,충청북도 옥천군 청산면 지전리 34,충청북도 옥천군 청산면 지전길 36-19,36.34593597,127.7935103,옥천군,116.0,104.0,96.0,98.0,92.0,87.0,80.0,86.0,80.0,81.0,61.0,53.0,40.0,29.0,22.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.8775362234649344,33.932998872139336,26.332182489232082,21.781375228128383,15.487705611708364,9.387687368101275,1.7384581419907903,-2.7639362759096784
B000005343,2446712195,충북,충청북도교육청,신백초등학교,1996-04-26,충청북도 제천시 신백동 212-7,충청북도 제천시 관전로1길 28,37.12852468,128.2267634,제천시,753.0,668.0,592.0,515.0,488.0,464.0,440.0,412.0,381.0,357.0,344.0,306.0,290.0,264.0,235.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.938390407706635,285.44100754507684,249.11870265105603,215.0952778136188,170.72689272155532,134.28964382470537,84.86372260815801,55.55300188671714
B000005434,2570384562,충북,충청북도교육청,추풍령초등학교,1923-02-23,충청북도 영동군 추풍령면 추풍령리 375-1,충청북도 영동군 추풍령면 추풍령로2길 7,36.21507951,127.9966215,영동군,134.0,129.0,101.0,93.0,78.0,66.0,67.0,53.0,53.0,48.0,45.0,36.0,38.0,29.0,33.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.9887929783144654,28.24084213204253,25.34132794600258,21.668609977018633,19.15569768245068,13.614403904685432,7.29990634397619,-5.264655128863623
B000005427,2603354275,충북,충청북도교육청,학산초등학교,1932-04-23,충청북도 영동군 학산면 서산리 1017-3,충청북도 영동군 학산면 서산동길 12-9,36.091514,127.6869653,영동군,88.0,77.0,75.0,68.0,57.0,51.0,51.0,46.0,48.0,47.0,48.0,40.0,34.0,32.0,27.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.9810528911151618,32.654954698377935,31.157745448089358,29.26128039772383,27.963699047473725,25.10236581358889,21.841776779627097,15.35387002837659
B000005495,2719677388,충북,충청북도교육청,단양초등학교,1909-02-03,충청북도 단양군 단양읍 도전리 405,충청북도 단양군 단양읍 도전2길 15,36.97952998,128.3690667,단양군,452.0,422.0,381.0,360.0,345.0,343.0,351.0,375.0,340.0,356.0,347.0,311.0,324.0,314.0,321.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.9201593190870795,307.59667776466756,302.94737154340237,300.11050673042695,295.5400023095222,289.9450744839319,285.7685790648292,283.24692145329556
B000005317,2749737441,충북,충청북도교육청,엄정초등학교,1915-09-15,충청북도 충주시 엄정면 미내리 157,충청북도 충주시 엄정면 내창로 199-5,37.08774786,127.916148,충주시,119.0,106.0,104.0,97.0,84.0,84.0,80.0,81.0,65.0,63.0,61.0,65.0,56.0,45.0,47.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.925408579851504,53.09824241775311,48.75893765774866,44.96081603107808,41.044618084407404,36.360924057735915,30.86053548439694,27.869268711060535
B000005489,2757458984,충북,충청북도교육청,감곡초등학교,1923-06-12,충청북도 음성군 감곡면 오향리 504-1,충청북도 음성군 감곡면 장감로 207,37.1163163,127.6453912,음성군,500.0,447.0,419.0,379.0,343.0,331.0,282.0,274.0,276.0,257.0,241.0,226.0,238.0,243.0,244.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9592333027660712,225.095999063305,191.50585544024875,165.6089382598925,128.65978027453065,83.69232994043927,34.28231222394362,-5.700794217694295
B000005503,2816093146,충북,충청북도교육청,영춘초등학교,1906-06-01,충청북도 단양군 영춘면 상리 640,충청북도 단양군 영춘면 온달평강로 63-6,37.08079639,128.4826146,단양군,87.0,85.0,75.0,64.0,63.0,66.0,66.0,68.0,74.0,64.0,62.0,66.0,54.0,42.0,35.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.822718438639649,49.43947685872047,47.9744846539329,47.080591105248956,45.64042927681371,43.87747255579816,42.561462609124575,41.76689056584996
B000005245,2831888139,충북,충청북도교육청,동주초등학교,2002-10-10,충청북도 청주시 상당구 금천동 323,충청북도 청주시 상당구 호미로 269,36.63028787,127.510013,상당구,1847.0,1745.0,1732.0,1600.0,1453.0,1404.0,1312.0,1200.0,1126.0,1127.0,1112.0,1107.0,1042.0,1062.0,1034.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.8775928422966044,656.0553802917061,482.50048938760415,312.55853761566163,263.181702809483,217.55161969591416,196.27542258430879,195.47254722160676
B000005280,2834933519,충북,충청북도교육청,증안초등학교,1998-04-13,충청북도 청주시 흥덕구 복대동 2610,충청북도 청주시 흥덕구 진재로47번길 45,36.63451478,127.4278234,흥덕구,1434.0,1409.0,1325.0,1216.0,1095.0,1053.0,1003.0,937.0,909.0,929.0,895.0,875.0,792.0,771.0,707.0,31402,30561,29420,28086,26450,25580,25393,25368,25918,26998,28175,28350,26604,24870,22573,19809,16626,13880,13069,12170,11384,10939,0.8074140379378754,444.8571337732333,190.56578607086817,-28.813428754986262,-93.60459526036425,-165.42612261959346,-228.2200275187637,-263.7712841092608
B000005431,3033439517,충북,충청북도교육청,황간초등학교,1906-04-01,충청북도 영동군 황간면 남성리 164-1,충청북도 영동군 황간면 남성1길 25,36.22659358,127.9127685,영동군,211.0,187.0,182.0,174.0,159.0,165.0,163.0,152.0,150.0,148.0,148.0,144.0,126.0,123.0,107.0,3340,3069,2873,2636,2385,2216,2082,2021,1990,1936,1931,1856,1804,1746,1632,1635,1590,1533,1494,1408,1310,1115,0.9367986420497868,127.16975381840096,125.01056607678848,122.27559493741269,120.40429889468187,116.27785121071138,111.57562012897753,102.2191399153235
B000005346,3243939816,충북,충청북도교육청,봉양초등학교,1928-04-16,충청북도 제천시 봉양읍 연박리 921,충청북도 제천시 봉양읍 팔송로 59,37.13596778,128.1121142,제천시,213.0,193.0,164.0,150.0,134.0,116.0,114.0,105.0,91.0,91.0,80.0,79.0,73.0,67.0,62.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9587743955762545,68.3813630764403,56.863954725853404,46.07549627087326,32.00676328566266,20.452907440295434,4.7804846847499505,-4.513626484236312
B000005367,3293420672,충북,충청북도교육청,문의초등학교,1909-03-16,충청북도 청주시 상당구 문의면 미천리 228,충청북도 청주시 상당구 문의면 문의시내1길 28-23,36.51865565,127.4935076,상당구,152.0,150.0,138.0,131.0,110.0,107.0,102.0,90.0,88.0,86.0,92.0,84.0,74.0,70.0,58.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.9342857508695509,29.30922585242736,10.467891060137532,-7.981218566854054,-13.34162915926342,-18.295287728400524,-20.60505814626798,-20.69221929411202
B000005409,3338137388,충북,충청북도교육청,삼양초등학교,1946-04-01,충청북도 옥천군 옥천읍 마암리 5-1,충청북도 옥천군 옥천읍 성암1길 9,36.29797308,127.5687561,옥천군,1795.0,1134.0,1019.0,893.0,812.0,744.0,717.0,708.0,740.0,776.0,788.0,797.0,789.0,804.0,777.0,3612,3371,3099,2808,2583,2489,2416,2380,2337,2376,2301,2143,2067,1936,1856,1670,1513,1419,1289,1163,1005,912,0.8081370504340737,512.4910669629967,443.3237817301971,401.9115217818967,344.639247385311,289.12919681631263,219.52135562661613,178.54965163521257
B000005345,3356280922,충북,충청북도교육청,제천중앙초등학교,1992-05-08,충청북도 제천시 청전동 625,충청북도 제천시 고암로 7,37.152965,128.2155464,제천시,794.0,685.0,593.0,538.0,504.0,443.0,437.0,399.0,374.0,341.0,314.0,298.0,267.0,257.0,247.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9497462316283599,268.88228254972216,228.80312160874178,191.26061642351976,142.30316033738552,102.09716660861727,47.559067859814945,15.21670697389726
B000005340,3373532354,충북,충청북도교육청,용두초등학교,1995-03-01,충청북도 제천시 하소동 405,충청북도 제천시 용두대로21길 36,37.143742,128.1969402,제천시,1091.0,996.0,937.0,813.0,513.0,435.0,422.0,361.0,297.0,276.0,266.0,256.0,234.0,220.0,219.0,9810,8968,8281,7603,6950,6491,6247,6139,6087,6139,6214,6132,6102,6058,5887,5582,5266,4970,4584,4267,3837,3582,0.9718255257897794,171.090857919075,93.31165813253438,20.45519250969869,-74.55357684980982,-152.57891334453575,-258.4176978641955,-321.1825584514355
B000005499,3448628306,충북,충청북도교육청,대강초등학교,1929-04-15,충청북도 단양군 대강면 장림리 91,충청북도 단양군 대강면 대강로 6,36.92171247,128.3583948,단양군,58.0,54.0,57.0,54.0,58.0,54.0,51.0,43.0,41.0,37.0,41.0,35.0,39.0,36.0,38.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.8506294656506509,36.20588491745389,35.229394837569345,34.63357038204657,33.673630981482106,32.49853274975664,31.621346745792557,31.091725007550092
B000005486,3564019620,충북,충청북도교육청,생극초등학교,1931-05-11,충청북도 음성군 생극면 신양리 451-1,충청북도 음성군 생극면 음성로 1649-8,37.03421192,127.6047247,음성군,230.0,207.0,181.0,161.0,148.0,136.0,123.0,112.0,128.0,131.0,137.0,128.0,133.0,130.0,111.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9793824404201085,110.51972235143916,96.86083646803286,86.33027606114865,71.3055015894017,53.02021887451909,32.92843834925044,16.66995805577649
B000005458,3656316578,충북,충청북도교육청,청천초등학교,1921-04-12,충청북도 괴산군 청천면 청천리 77-1,충청북도 괴산군 청천면 청천6길 10,36.66091718,127.7370677,괴산군,89.0,92.0,83.0,88.0,68.0,70.0,63.0,59.0,52.0,45.0,44.0,38.0,39.0,37.0,37.0,2295,2113,1896,1686,1468,1331,1217,1155,1128,1089,1067,989,967,908,849,832,759,740,667,622,577,512,0.9401188931418946,38.51182268437078,35.409249858033974,34.601730903233985,31.499158076897174,29.58661318394983,27.67406829100248,24.911503445634093
B000005487,3697112977,충북,충청북도교육청,오갑초등학교,1946-09-01,충청북도 음성군 감곡면 오궁리 2-1,충청북도 음성군 감곡면 가곡로 326-7,37.11234437,127.6771702,음성군,69.0,59.0,59.0,50.0,52.0,36.0,38.0,37.0,36.0,39.0,34.0,35.0,33.0,32.0,38.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9440263924622164,31.489038881532856,27.056294779946917,23.638792069369366,18.762773557624833,12.828616131308173,6.308192549620465,1.0317971512810757
B000005498,3838257789,충북,충청북도교육청,매포초등학교,1923-06-05,충청북도 단양군 매포읍 평동리 271,충청북도 단양군 매포읍 단양로 1929,37.03443987,128.3016823,단양군,391.0,337.0,315.0,285.0,258.0,269.0,264.0,258.0,246.0,210.0,205.0,176.0,149.0,145.0,135.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.9628604224976661,146.60178237448224,137.38060880606758,131.75413001856032,122.68924752757638,111.59258102999263,103.3091539261625,98.30783944837826
B000005272,3913111805,충북,충청북도교육청,경덕초등학교,1997-05-02,충청북도 청주시 흥덕구 가경동 1504,충청북도 청주시 흥덕구 장구봉로 36,36.62107877,127.4378341,흥덕구,981.0,855.0,785.0,752.0,665.0,610.0,591.0,545.0,514.0,507.0,491.0,555.0,557.0,570.0,355.0,31402,30561,29420,28086,26450,25580,25393,25368,25918,26998,28175,28350,26604,24870,22573,19809,16626,13880,13069,12170,11384,10939,0.826712309596177,208.10245751349134,26.070038134426568,-130.9708112576286,-177.3510475493099,-228.76391120679637,-273.71442381501026,-299.16350538072936
B000005316,4127784013,충북,충청북도교육청,산척초등학교,1932-06-04,충청북도 충주시 산척면 송강리 1282-1,충청북도 충주시 산척면 천등박달로 134,37.079776,127.9579296,충주시,91.0,78.0,74.0,62.0,62.0,58.0,63.0,54.0,52.0,50.0,39.0,38.0,38.0,39.0,33.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.9239836605265952,37.29232225809277,34.02315500201426,31.161707018235802,28.211302102319152,24.682677127504256,20.538766705400214,18.28519109123272
B000005496,4337980151,충북,충청북도교육청,상진초등학교,1988-10-05,충청북도 단양군 단양읍 상진리 734,충청북도 단양군 단양읍 상진12길 17,36.97923789,128.3567131,단양군,430.0,391.0,345.0,323.0,273.0,244.0,217.0,185.0,174.0,173.0,168.0,158.0,129.0,132.0,115.0,2368,2132,1866,1688,1529,1402,1335,1283,1228,1158,1094,1016,945,904,841,770,711,675,617,546,493,461,0.9911027932843831,96.09635550307596,83.22507880865254,75.3714184527332,62.718298990418674,47.229135510688806,35.66680220891864,28.68577078143477
B000005248,4471506953,충북,충청북도교육청,용성초등학교,2003-09-01,충청북도 청주시 상당구 용암동 2840,충청북도 청주시 상당구 호미로 167,36.62355182,127.5178733,상당구,1293.0,1241.0,1167.0,1106.0,1064.0,1225.0,1198.0,1166.0,1170.0,1199.0,1144.0,1239.0,864.0,774.0,681.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.8372447473848117,691.8645373891288,585.7354557212942,481.81569186767047,451.6216817401214,423.7188160124949,410.70838888436407,410.217429370095
B000005253,4492322504,충북,충청북도교육청,원봉초등학교,1998-05-07,충청북도 청주시 상당구 용암동 1328,충청북도 청주시 상당구 월평로 153번길 25,36.61284316,127.501804,상당구,1162.0,1112.0,989.0,935.0,875.0,819.0,759.0,706.0,687.0,676.0,654.0,601.0,569.0,534.0,469.0,17762,16615,16076,15495,14851,15173,15104,14766,14320,14121,13856,13354,12395,11688,10620,9400,8103,6833,6464,6123,5964,5958,0.9421890867545104,242.54264241815974,106.1285792797654,-27.445715389286875,-66.25588447029497,-102.1211084719854,-118.8441894581108,-119.47524911796461
B000005482,4527814567,충북,충청북도교육청,대소초등학교,1929-05-01,충청북도 음성군 대소면 오산리 186-1,충청북도 음성군 대소면 오태로 110-12,36.96590875,127.4859135,음성군,1215.0,1162.0,1073.0,1040.0,1025.0,963.0,875.0,833.0,823.0,750.0,733.0,701.0,693.0,687.0,683.0,7146,6677,6193,5713,5235,5073,4944,4927,4923,4951,5022,4884,4776,4690,4621,4504,4194,3955,3614,3199,2743,2374,0.9000368168076386,708.4930280445819,641.7826375744472,590.351078470053,516.969648952905,427.6638036461118,329.5349712126234,250.12808707236633
B000005392,4618860006,충북,충청북도교육청,동광초등학교,1966-06-03,충청북도 보은군 보은읍 교사리 54-1,충청북도 보은군 보은읍 동광길 26,36.488006,127.7188173,보은군,715.0,700.0,645.0,616.0,571.0,548.0,535.0,535.0,522.0,495.0,474.0,421.0,404.0,371.0,351.0,2300,2134,1927,1734,1570,1443,1345,1301,1257,1202,1176,1118,1087,1067,1070,1056,1048,1002,936,822,716,611,0.9434488739824999,423.55716279747423,421.4527424165027,409.3523252259166,391.9908570829017,362.00286665405787,334.1192966061855,306.4987791059346
B000005319,4649995625,충북,충청북도교육청,소태초등학교,1930-03-31,충청북도 충주시 소태면 오량리 199,충청북도 충주시 소태면 쟁골2길 1,37.1110504,127.8464666,충주시,36.0,33.0,29.0,32.0,28.0,32.0,27.0,27.0,25.0,24.0,26.0,25.0,22.0,21.0,17.0,15809,14633,13610,12459,11361,10614,10241,9920,9826,9903,9920,9665,9491,9346,9052,8614,8173,7787,7389,6913,6354,6050,0.8327760593117348,22.077160914790266,21.200425637807125,20.433033762715304,19.641785145392646,18.69546770356957,17.58414112798323,16.979770324802104
